ITMS_CD_NBR,STCK_KOR_NM,DMD_FRCS_START_DT,DMD_FRCS_END_DT,SBSC_START_DT,SBSC_CLSG_DT,PYM_DT,DRBC_DT,STCK_LSTN_DT,LWEN_SCDL_PBOF_AMT,TPPO_SCDL_PBOF_AMT,CNFM_PBOF_AMT,PBOF_STCK_CNT,SBSC_RVLR_RT,RPRS_SPIC_COM_NM,JOINT_SPIC_COM_NM,RBPE_COM_NM,FSS_RCIP_NBR,STCK_FACE_AMT,AISS_GNRL_STCK_CNT,AISS_PRTY_STCK_CNT,NMN_RRT_PROXY_INST_NM,DMD_FRCS_RVLR_RT,OBLG_DFPN_APLCT_RATE
372320,큐로셀,20231020,20231026,20231031,20231101,20231103,20231103,,"29,800","33,500",0,"1,600,000",0,"미래에셋,삼성증권",,,20230927000635,500,"11,964,736",0,국민은행,0,0
365330,에스와이스틸텍,20231023,20231027,20231101,20231102,20231106,20231106,,"1,200","1,500",0,"7,000,000",0,KB,,,20230927000587,500,"23,400,000",0,국민은행,0,0
396470,워트,20231005,20231012,20231016,20231017,20231019,20231019,,"5,000","5,600","6,500","4,000,000",0,키움,,,20231013000580,100,"12,000,000",0,한국예탁결제원,793,10
406820,뷰티스킨,20230710,20230711,20230713,20230714,20230718,20230718,20230724,"21,000","24,000","26,000","440,000","2,316",DB금융투자,,,20230712000259,500,"3,080,840",0,국민은행,"1,820",11
445680,큐리옥스바이오시스템즈,20230727,20230728,20230801,20230802,20230804,20230804,20230810,"13,000","16,000","13,000","1,400,000",10,키움,,,20230731000302,500,"6,568,968",0,한국예탁결제원,192,3
450520,인스웨이브시스템즈,20230906,20230912,20230914,20230915,20230919,20230919,20230925,"20,000","24,000","24,000","1,100,000",6,신영,,,20230913000346,500,"3,968,526",0,국민은행,672,8
452670,상상인제4호스팩,20230828,20230829,20230904,20230905,20230907,20230907,20230914,"2,000","2,000","2,000","4,500,000",506,상상인,,,20230831000543,100,"720,000",0,국민은행,656,0
454750,하나28호스팩,20230725,20230726,20230801,20230802,20230804,20230804,20230810,"2,000","2,000","2,000","6,500,000",282,하나증권,,,20230728000264,100,"702,000",0,하나은행,"1,292",0
352090,스톰테크,20231031,20231106,20231109,20231110,20231114,20231114,,"8,000","9,500",0,"3,350,000",0,하이투자,,,20231012000098,100,"9,995,590",0,한국예탁결제원,0,0
419520,포커스미디어코리아,20230703,20230704,20230710,20230711,20230713,20230713,,"11,000","12,400",0,"2,540,000",0,미래에셋,,신영,20230609000136,500,"10,067,700",0,하나은행,0,0
432430,와이랩,20230703,20230704,20230710,20230711,20230713,20230713,20230720,"7,000","8,000","9,000","3,000,000","1,917",한국투자,,,20230706000314,500,"12,741,354",0,국민은행,"1,822",15
402490,그린리소스,20231103,20231109,20231113,20231114,20231116,20231116,,"11,000","14,000",0,"1,640,000",0,NH투자,,,20231017000143,500,"6,494,744",0,국민은행,0,0
378340,필에너지,20230629,20230630,20230705,20230706,20230710,20230710,20230714,"26,300","30,000","34,000","2,812,500","1,318",미래에셋,,삼성증권,20230704000142,500,"42,500,000",0,국민은행,"1,812",59
388870,파로스아이바이오,20230710,20230711,20230717,20230718,20230720,20230720,20230727,"14,000","18,000","14,000","1,400,000",347,한국투자,,,20230713000053,500,"11,476,962",0,국민은행,303,1
424960,스마트레이더시스템,20230807,20230808,20230810,20230811,20230816,20230816,20230822,"5,800","6,800","8,000","2,220,000","1,366",대신,,,20230809000641,500,"12,579,740",0,국민은행,"1,813",7
457390,대신밸런스제15호스팩,20230814,20230816,20230821,20230822,20230824,20230824,20230830,"2,000","2,000","2,000","6,500,000",549,대신,,,20230818000281,100,"535,000",0,국민은행,657,0
446540,메가터치,20231020,20231026,20231031,20231101,20231103,20231103,,"3,500","4,000",0,"5,200,000",0,NH투자,,,20231017000257,500,"15,415,000",0,국민은행,0,0
464440,한국제13호스팩,20231025,20231026,20231101,20231102,20231106,20231106,,"2,000","2,000",0,"4,000,000",0,한국투자,,,20230926000361,100,"320,000",0,국민은행,0,0
031210,서울보증보험,20231013,20231019,20231025,20231026,20231030,20231030,,"39,500","51,800",0,"6,982,160",0,"미래에셋,삼성증권",,,20231006000260,"2,500","69,821,598",0,한국예탁결제원,0,0
111380,동인기연,20231101,20231107,20231109,20231110,20231114,20231114,,"33,000","37,000",0,"1,838,000",0,NH투자,,,20231013000470,100,"5,000,000",0,국민은행,0,0
439580,블루엠텍,20231031,20231106,20231109,20231110,20231114,20231114,,"15,000","19,000",0,"1,400,000",0,하나증권,키움,,20231013000344,100,"9,208,189",0,하나은행,0,0
417860,오브젠,20230110,20230111,20230116,20230117,20230119,20230119,20230130,"18,000","24,000","18,000","775,956",6,한국투자,,,20230113000327,500,"3,080,540",0,국민은행,98,0
434480,모니터랩,20230503,20230504,20230510,20230511,20230515,20230515,20230519,"7,500","9,800","9,800","2,000,000","1,785",미래에셋,,,20230508000469,100,"9,728,850","608,050",국민은행,"1,715",6
348950,제이알글로벌리츠,20200716,20200717,20200722,20200724,20200728,20200728,20200807,"5,000","5,000","5,000","97,000,000",0,,,,,"1,000","197,376,000",0,,0,0
357250,미래에셋맵스리츠,20200708,20200709,20200713,20200715,20200717,20200717,20200805,"5,000","5,000","5,000","14,400,000",0,,,,,"1,000","20,100,000",0,,0,0
425040,티이엠씨,20230104,20230105,20230110,20230111,20230113,20230113,20230119,"32,000","38,000","28,000","1,800,000",1,한화투자,,,20230109000347,500,"8,823,114",0,국민은행,31,0
304360,에스바이오메딕스,20230417,20230418,20230424,20230425,20230427,20230427,20230504,"16,000","18,000","18,000","750,000",995,미래에셋,,,20230420000516,500,"10,219,776",0,국민은행,854,2
405920,나라셀라,20230516,20230517,20230522,20230523,20230525,20230525,20230602,"20,000","24,000","20,000","1,450,000",5,신영,,유진투자,20230519000339,"5,000","5,163,038",0,국민은행,178,1
084440,유비온,20221102,20221103,20221108,20221109,20221111,20221111,20221118,"1,800","2,000","2,000","2,760,000",58,미래에셋,,,20221107000218,100,"16,814,800",0,국민은행,737,1
350520,이지스레지던스리츠,20200630,20200701,20200706,20200708,20200710,20200710,20200805,"5,000","5,000","5,000","17,900,000",0,,,,,"1,000","28,358,617",0,,0,0
411080,샌즈랩,20230201,20230202,20230206,20230207,20230209,20230209,20230215,"8,500","10,500","10,500","3,700,000",868,키움,,,20230203000232,100,"12,000,000",0,국민은행,"1,326",1
340810,씨유박스,20230503,20230504,20230509,20230510,20230512,20230512,20230519,"17,200","23,200","15,000","1,500,000",57,신한투자증권,SK,신영,20230508000280,500,"8,421,633","130,539",국민은행,86,4
419530,에스에이엠지엔터테인먼트,20221117,20221118,20221124,20221125,20221129,20221129,20221206,"21,600","26,700","17,000","1,750,000",3,NH투자,,,20221122000123,500,"7,148,930",0,국민은행,45,0
293940,신한알파리츠,20180710,20180710,20180725,20180727,20180731,20180731,20180808,"5,000","5,000","5,000","22,800,000",0,,,,,"1,000","88,100,123","4,000,000",,0,0
408900,스튜디오미르,20230116,20230117,20230126,20230127,20230131,20230131,20230207,"15,300","19,500","19,500","1,000,000","1,593",미래에셋,,,20230119000286,100,"4,320,550",0,한국예탁결제원,"1,702",16
285800,진영,20230516,20230517,20230522,20230523,20230525,20230525,20230601,"3,600","4,200","5,000","4,250,000","1,452",하이투자,,,20230519000265,100,"12,728,070",0,국민은행,"1,596",9
425420,티에프이,20221103,20221104,20221108,20221109,20221111,20221111,20221117,"9,000","10,500","10,500","2,700,000",99,IBK투자,,,20221107000124,100,"9,000,000",0,국민은행,"1,295",5
334890,이지스밸류플러스리츠,20200716,0,0,0,0,0,,,,,0,0,0,,0,0
254490,미래반도체,20230110,20230111,20230116,20230117,20230119,20230119,20230127,"5,300","6,000","6,000","3,600,000",938,신한투자증권,,,20230113000114,100,"10,730,000",0,국민은행,"1,577",4
420770,기가비스,20230509,20230510,20230515,20230516,20230518,20230518,20230524,"34,400","39,700","43,000","2,218,258",824,삼성증권,,,20230512000026,200,"10,605,000",0,한국예탁결제원,"1,670",50
377740,바이오노트,20221208,20221209,20221213,20221214,20221216,20221216,20221222,"18,000","22,000","9,000","13,000,000",14,"NH투자,한국투자",,"삼성증권,신한투자증권",20221212000261,500,"93,556,048",0,국민은행,3,3
204210,모두투어리츠,,0,0,0,0,0,,,,,0,0,0,,0,0
145270,케이탑리츠,20120131,0,0,0,0,0,,,,,0,0,0,,0,0
419050,삼기이브이,20230117,20230118,20230125,20230126,20230130,20230130,20230203,"13,800","16,500","11,000","3,552,037",118,대신,,,20230120000341,100,"12,076,929",0,한국예탁결제원,38,0
418550,제이오,20230201,20230202,20230207,20230208,20230210,20230210,20230216,"10,000","13,000","13,000","4,000,000",142,한국투자,,,20230206000061,100,"27,259,350",0,국민은행,353,4
439410,엔에이치스팩26호,20221115,20221116,20221121,20221122,20221124,20221124,20221201,"2,000","2,000","2,000","7,500,000",3,NH투자,,,20221118000112,100,"1,300,000",0,국민은행,101,5
407400,꿈비,20230126,20230127,20230131,20230201,20230203,20230203,20230209,"4,000","4,500","5,000","2,000,000","1,773",키움,,,20230130000210,100,"6,128,930",0,국민은행,"1,547",12
448830,미래에셋비전스팩3호,20230321,20230322,20230328,20230329,20230331,20230331,20230407,"2,000","2,000","2,000","4,500,000",38,미래에셋,,,20230324000231,100,"420,000",0,한국예탁결제원,169,0
088260,이리츠코크렙,20180607,20180608,20180612,20180615,20180619,20180619,20180627,"5,000","5,000","5,000","15,821,470",0,,,,,500,"63,341,590",0,,0,0
140910,에이리츠,20110714,0,0,0,0,0,,,,,0,0,0,,0,0
417010,나노팀,20230214,20230215,20230220,20230221,20230223,20230223,20230303,"11,500","13,000","13,000","2,050,000","1,637",한국투자,,,20230217000999,500,"17,042,828",0,국민은행,"1,723",26
451800,한화리츠,20230306,20230307,20230313,20230314,20230316,20230316,20230327,"5,000","5,000","5,000","23,200,000",3,"한국투자,한화투자",,SK,20230323001109,500,"47,400,000",0,국민은행,7,56
448760,아이비케이에스제22호스팩,20230322,20230323,20230327,20230328,20230330,20230330,20230406,"2,000","2,000","2,000","4,000,000",52,IBK투자,,,20230324000072,100,"430,000",0,국민은행,334,0
442130,유진9호스팩,20221117,20221118,20221122,20221123,20221125,20221125,20221201,"2,000","2,000","2,000","3,250,000",5,유진투자,,,20221121000033,100,"210,000",0,국민은행,112,3
446190,미래에셋비전스팩2호,20230207,20230208,20230214,20230215,20230217,20230217,20230224,"2,000","2,000","2,000","4,650,000",343,미래에셋,,,20230210000656,100,"300,000",0,국민은행,526,2
448370,하나27호스팩,20230320,20230321,20230327,20230328,20230330,20230330,20230406,"2,000","2,000","2,000","5,000,000",2,하나증권,,,20230323000805,100,"5,000,000",0,한국예탁결제원,37,0
445360,비엔케이제1호스팩,20221205,20221206,20221212,20221213,20221215,20221215,20221222,"2,000","2,000","2,000","4,000,000",0,BNK투자증권,,,20221208000025,100,"310,000",0,국민은행,2,0
448730,삼성에프엔리츠,20230320,20230321,20230327,20230328,20230330,20230330,20230410,"5,000","5,000","5,000","23,780,000",2,"삼성증권,한국투자","NH투자,KB",,20230324000931,500,"53,520,000",0,한국예탁결제원,25,25
440320,오픈놀,20230614,20230615,20230621,20230622,20230626,20230626,20230630,"11,000","13,500","10,000","1,650,000",49,하나증권,,,20230620000336,100,"8,404,290","117,180",국민은행,510,1
455250,케이비제25호스팩,20230608,20230609,20230613,20230614,20230616,20230616,20230623,"2,000","2,000","2,000","4,000,000",0,KB,,,20230612000377,100,"305,000",0,국민은행,459,8
354320,알멕,20230614,20230615,20230620,20230621,20230623,20230623,20230630,"40,000","45,000","50,000","1,000,000","1,356",NH투자,,,20230616000534,500,"4,946,381","425,000",국민은행,"1,697",51
456490,교보14호스팩,20230619,20230620,20230626,20230627,20230629,20230629,20230706,"2,000","2,000","2,000","3,850,000",75,교보,,,20230623000047,100,"350,000",0,국민은행,530,0
172670,에이엘티,20230711,20230712,20230717,20230718,20230720,20230720,20230727,"16,700","20,500","25,000","900,000","2,512",미래에셋,,,20230714000210,500,"7,562,671",0,하나은행,"1,836",16
455910,에스케이제9호스팩,20230706,20230707,20230711,20230712,20230714,20230714,20230721,"2,000","2,000","2,000","4,000,000",296,SK,,,20230710000096,100,"1,020,000",0,국민은행,"1,003",4
458610,한국제12호스팩,20230816,20230817,20230821,20230822,20230824,20230824,20230830,"2,000","2,000","2,000","4,000,000",872,한국투자,,,20230818000464,100,"230,000",0,국민은행,829,0
429270,시지트로닉스,20230718,20230719,20230724,20230725,20230727,20230727,20230803,"18,000","20,000","25,000","900,000",919,유안타,,,20230721000279,500,"3,759,250",0,국민은행,"1,704",6
457940,에스케이증권제10호스팩,20230726,20230727,20230801,20230802,20230804,20230804,20230811,"2,000","2,000","2,000","3,000,000",597,SK,,,20230731000080,100,"310,000",0,국민은행,"1,205",1
373170,엠아이큐브솔루션,20230720,20230721,20230726,20230727,20230731,20230731,20230804,"8,500","10,000","12,000","1,210,000","1,695",한국투자,,,20230725000127,100,"3,585,000",0,한국예탁결제원,"1,889",30
092790,넥스틸,20230802,20230803,20230809,20230810,20230814,20230814,20230821,"11,500","12,500","11,500","7,000,000",5,하나증권,,,20230807000229,500,"22,352,000",0,국민은행,236,1
448710,코츠테크놀로지,20230726,20230727,20230801,20230802,20230804,20230804,20230810,"10,000","11,500","13,000","1,000,000","1,682",한국투자,하이투자,,20230731000178,100,"4,051,792",0,국민은행,"1,837",18
455310,한화플러스제4호스팩,20230824,20230825,20230829,20230830,20230901,20230901,20230907,"2,000","2,000","2,000","4,750,000",753,한화투자,,,20230828000365,100,"310,000",0,국민은행,740,0
458320,케이비제26호스팩,20230724,20230725,20230731,20230801,20230803,20230803,20230810,"2,000","2,000","2,000","5,000,000",401,KB,,,20230727000483,100,"505,000",0,국민은행,"1,303",1
107600,새빗켐,20220720,20220721,20220726,20220727,20220729,20220729,20220804,"25,000","30,000","35,000","1,070,000","1,725",한국투자,,,20220725000044,500,"3,825,974",0,국민은행,"1,671",38
416180,신성에스티,20230922,20231004,20231010,20231011,20231013,20231013,20231019,"22,000","25,000","26,000","2,000,000","1,891",미래에셋,,,20231006000228,500,"7,001,316",0,한국예탁결제원,584,14
418470,밀리의서재,20230907,20230913,20230918,20230919,20230921,20230921,20230927,"20,000","23,000","23,000","1,500,000",450,미래에셋,,,20230915000280,500,"6,566,910",0,국민은행,619,6
445180,퓨릿,20230920,20230926,20231005,20231006,20231011,20231011,20231018,"8,800","10,700","10,700","4,137,000","1,416",미래에셋,,,20231004000216,500,"13,788,730",0,국민은행,533,9
432720,퀄리타스반도체,20231006,20231013,20231018,20231019,20231023,20231023,,"13,000","15,000","17,000","1,800,000",0,한국투자,,,20231017000136,500,"8,339,520","614,320",국민은행,819,22
240600,유진테크놀로지,20231011,20231017,20231023,20231024,20231026,20231026,,"12,800","14,500",0,"1,049,482",0,NH투자,,,20231005000149,500,"5,285,467",0,국민은행,0,0
445090,에이직랜드,20231023,20231027,20231102,20231103,20231107,20231107,,"19,100","21,400",0,"2,636,330",0,삼성증권,,,20231006000128,500,"7,908,990",0,국민은행,0,0
452300,캡스톤파트너스,20231026,20231101,20231106,20231107,20231109,20231109,,"3,200","3,600",0,"1,596,000",0,NH투자,,,20231005000514,200,"11,702,500",0,국민은행,0,0
464680,케이비제27호스팩,20231019,20231020,20231024,20231025,20231027,20231027,,"2,000","2,000",0,"12,500,000",0,KB,,,20230920000330,"1,000","105,000",0,국민은행,0,0
355690,에이텀,20231026,20231101,20231107,20231108,20231110,20231110,,"23,000","30,000",0,"650,000",0,하나증권,,,20231006000410,500,"4,675,680",0,국민은행,0,0
452280,한선엔지니어링,20231102,20231108,20231113,20231114,20231116,20231116,,"5,200","6,000",0,"4,250,000",0,대신,,,20231016000118,500,"12,625,000",0,국민은행,0,0
232830,시큐센,20230614,20230615,20230620,20230621,20230623,20230623,20230629,"2,000","2,400","3,000","1,948,000","1,932",신한투자증권,,,20230619000132,500,"9,509,032",0,국민은행,"1,801",12
454640,하나29호스팩,20230612,20230613,20230619,20230620,20230622,20230622,20230628,"2,000","2,000","2,000","4,500,000",69,하나증권,,,20230615000030,100,"901,000",0,한국예탁결제원,512,0
449030,케이비제24호스팩,20230613,20230614,20230619,20230620,20230622,20230622,20230629,"10,000","10,000",0,"3,200,000",0,KB,,,20230518000322,500,"300,000",0,국민은행,0,0
357130,블루포인트파트너스,20230307,20230308,20230313,20230314,20230316,20230316,20230322,"8,500","10,000",0,"1,700,000",0,한국투자,,DB금융투자,20230210000475,500,"10,816,770","1,185,660",한국예탁결제원,0,0
217880,틸론,20230718,20230719,20230724,20230725,20230727,20230727,,"13,000","18,000",0,"600,000",0,키움,,,20230703000265,500,"5,267,133","200,000",한국예탁결제원,0,0
451700,엔에이치스팩29호,20230607,20230608,20230613,20230614,20230616,20230616,,"2,000","2,000","2,000","12,750,000",0,NH투자,,,20230612000196,100,"1,600,000",0,국민은행,70,10
444920,유안타제11호스팩,20230816,20230817,20230822,20230823,20230825,20230825,20230901,"2,000","2,000","2,000","5,000,000",296,유안타,,,20230821000320,100,"240,000",0,국민은행,752,0
450050,하이제8호스팩,20230607,20230608,20230613,20230614,20230616,20230616,20230622,"2,000","2,000","2,000","4,250,000",0,하이투자,,,20230612000164,100,"764,000",0,국민은행,413,0
450940,유안타제14호스팩,20230712,20230713,20230717,20230718,20230720,20230720,20230727,"2,000","2,000","2,000","4,000,000",90,유안타,,,20230714000261,100,"540,000",0,국민은행,"1,248",1
321370,센서뷰,20230703,20230704,20230710,20230711,20230713,20230713,20230719,"2,900","3,600","4,500","3,900,000","1,568",삼성증권,,,20230706000211,500,"21,920,910",0,국민은행,"1,673",7
210120,빅텐츠,20230728,20230803,20230807,20230808,20230810,20230810,20230817,"21,000","23,000","23,000","468,200",181,NH투자,,,20230804000169,500,"2,653,000",0,한국예탁결제원,731,4
418250,시큐레터,20230808,20230809,20230814,20230816,20230818,20230818,20230824,"9,200","10,600","12,000","1,333,885","1,698",대신,,,20230811001329,500,"6,537,619",0,국민은행,"1,545",3
457630,대신밸런스제16호스팩,20230817,20230818,20230823,20230824,20230828,20230828,20230904,"2,000","2,000","2,000","6,500,000",528,대신,,,20230822000231,100,"810,000",0,국민은행,663,1
451220,아이엠티,20230906,20230912,20230918,20230919,20230921,20230921,20231010,"10,500","12,000","14,000","1,580,000",496,유안타,유진투자,,20230914000342,500,"6,247,211",0,국민은행,754,22
221800,유투바이오,20231018,20231019,20231023,20231024,20231026,20231026,,"3,300","3,900",0,"1,128,720",0,신한투자증권,,,20230919000041,500,"10,102,040",0,국민은행,0,0
